<a href="../../opendoc/openDocument.jsp?iDocID=klUIcZcACRyJMCYATwIAISg1r4Y&sIDType=CUID&sType=pdf&sWindow=Same" title="Link to B0149 Report Description" target="_self" nav="doc">B0149: Positions by Funding Source as of AUG 2022</a>

Execution Date: 8/2/22

Org Unit	Org Unit Desc	Position	Position Desc	Applcn of Fund	Fund	Funding Source	Cost Center	Valid From	Valid To	Fund %	Budgeted Amount	Salaried Amount	Difference Budget Amt & Salary Amt	 PT FTE Positions	 FT FTE Positions	Total FTE Positions
21023916	NCR NAT DPR ED Fort Macon SP	60096072	GUW*GN03	14800	461680001	Appropriated	4651600000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023916	NCR NAT DPR ED Fort Macon SP	60096073	GUW*GN04	14800	461680001	Appropriated	4651600000	10/1/20	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60032827	Park Ranger I	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	38,530.00	38,530.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60032898	Parks Superintendent IV	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60032905	Park Ranger I	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	51,662.00	51,662.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60032966	Maintenance/Construction Technician II	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	35,562.00	35,562.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60032982	Administrative Specialist I	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60033198	Park Ranger II	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	49,247.00	49,247.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60033200	Maintenance/Construction Technician II	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60033241	Environmental Specialist I	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	49,212.00	49,212.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60095091	GUW*GN04	14800	461680001	Appropriated	4651700000	7/1/15	12/31/99	100.00	2,362.00	24,960.00	-22,598.00		0.400	0.400
21023917	NCR NAT DPR ED Goose Creek SP	60095092	GUW*GN04	14800	461680001	Appropriated	4651700000	7/1/15	12/31/99	100.00	6,396.00	24,960.00	-18,564.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60095093	GUW*GN03	14800	461680001	Appropriated	4651700000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60095094	GUW*GN04	14800	461680001	Appropriated	4651700000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60095095	MusmTech1*GN05	14800	461680001	Appropriated	4651700000	7/1/15	12/31/99	100.00	10,402.00	29,120.00	-18,718.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60095096	GUW*GN03	14800	461680001	Appropriated	4651700000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	60095097	AdminSpec1*GN06	14800	461680001	Appropriated	4651700000	4/7/18	12/31/99	100.00	16,640.00	0.00	16,640.00		0.400	0.400
21023917	NCR NAT DPR ED Goose Creek SP	65031777	Park Ranger I	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	36,673.00	36,673.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	65031778	Maintenance/Construction Technician III	14800	461680001	Appropriated	4651700000	7/1/22	12/31/99	100.00	42,080.00	42,080.00	0.00		1.000	1.000
21023917	NCR NAT DPR ED Goose Creek SP	65034162	Park Ranger I	14800	461680001	Appropriated	4654400000	5/1/22	12/31/99	100.00	50,450.00	0.00	50,450.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032801	Park Ranger II	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	49,784.00	49,784.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032817	Park Ranger I	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	48,437.00	48,437.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032818	Maintenance/Construction Technician III	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	37,851.00	37,851.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032819	Administrative Specialist I	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032843	Parks Superintendent III	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	57,282.00	57,282.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032856	Park Ranger I	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	36,673.00	36,673.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032935	Maintenance/Construction Supervisor I	14800	461680001	Appropriated	4651800000	7/12/22	12/31/99	100.00	48,417.00	48,417.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032965	Maintenance/Construction Technician I	14800	461680001	Appropriated	4651800000	7/1/21	12/31/99	100.00	33,936.00	0.00	33,936.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60032983	Administrative Specialist I	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60033196	Park Ranger I	14800	461680001	Appropriated	4651800000	7/1/22	12/31/99	100.00	44,271.00	44,271.00	0.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095101	AdminAssoc1*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	2,362.00	29,120.00	-26,758.00		0.400	0.400
21023918	NCR NAT DPR ED Hammocks Beach SP	60095102	MusmTech1*GN05	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	2,362.00	29,120.00	-26,758.00		0.400	0.400
21023918	NCR NAT DPR ED Hammocks Beach SP	60095103	GUW*GN04	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023918	NCR NAT DPR ED Hammocks Beach SP	60095104	SecurityGuard*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	5,400.00	31,200.00	-25,800.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095105	GUW*GN03	14800	461680001	Appropriated	4651800000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095106	MusmTech1*GN05	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	5,580.00	29,120.00	-23,540.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095107	SecurityGuard*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	5,400.00	31,200.00	-25,800.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095108	SecurityGuard*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	5,400.00	31,200.00	-25,800.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095109	AdminAssoc1*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	3,846.00	24,960.00	-21,114.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095110	AdminAssoc1*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	3,846.00	24,960.00	-21,114.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095111	MarMaintDeckhand*GN04	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	5,904.00	24,960.00	-19,056.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095112	MarMaintDeckhand*GN04	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	3,690.00	24,960.00	-21,270.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095113	MusmTech1*GN05	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	5,350.00	29,120.00	-23,770.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095114	MarMaintDeckhand*GN04	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	3,690.00	24,960.00	-21,270.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095115	SecurityGuard*GN03	14800	461680001	Appropriated	4651800000	8/1/19	12/31/99	100.00	5,400.00	31,200.00	-25,800.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095116	MusmTech1*GN05	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	4,152.00	29,120.00	-24,968.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095117	GUW*GN04	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	9,688.00	24,960.00	-15,272.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095118	AdminSpec1*GN06	14800	461680001	Appropriated	4651800000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095119	AdminSpec1*GN06	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	6,643.00	29,120.00	-22,477.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095120	SecurityGuard*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	3,456.00	0.00	3,456.00		0.400	0.400
21023918	NCR NAT DPR ED Hammocks Beach SP	60095667	FerryCrewMbr1*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	10,560.00	41,600.00	-31,040.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095668	FerryCrewMbr1*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	10,560.00	41,600.00	-31,040.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095669	FerryCrewMbr1*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	6,600.00	41,600.00	-35,000.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095671	FerryCrewMbr1*GN03	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	6,600.00	41,600.00	-35,000.00		1.000	1.000
21023918	NCR NAT DPR ED Hammocks Beach SP	60095819	MusmTech1*GN05	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	4,224.00	29,120.00	-24,896.00		0.400	0.400
21023918	NCR NAT DPR ED Hammocks Beach SP	60095820	MusmTech1*GN05	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	4,224.00	29,120.00	-24,896.00		0.400	0.400
21023918	NCR NAT DPR ED Hammocks Beach SP	60095821	MusmTech1*GN05	14800	461680001	Appropriated	4651800000	7/1/15	12/31/99	100.00	4,224.00	29,120.00	-24,896.00		0.400	0.400
21023918	NCR NAT DPR ED Hammocks Beach SP	65034161	Maintenance/Construction Technician III	14800	461680001	Appropriated	4651800000	7/1/21	12/31/99	100.00	46,713.00	0.00	46,713.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60032874	Parks Superintendent III	14800	461680001	Appropriated	4651900000	7/1/22	12/31/99	100.00	57,481.00	57,481.00	0.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60032900	Park Ranger I	14800	461680001	Appropriated	4651900000	7/1/22	12/31/99	100.00	46,523.00	46,523.00	0.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60032902	Park Ranger I	14800	461680001	Appropriated	4651900000	7/1/22	12/31/99	100.00	44,888.00	44,888.00	0.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60032967	Maintenance/Construction Technician II	14800	461680001	Appropriated	4651900000	7/1/22	12/31/99	100.00	36,451.00	36,451.00	0.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60032984	Administrative Specialist I	14800	461680001	Appropriated	4651900000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60033186	Park Ranger II	14800	461680001	Appropriated	4651900000	7/1/22	12/31/99	100.00	49,784.00	49,784.00	0.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60033187	Park Ranger I	14800	461680001	Appropriated	4651900000	7/1/22	12/31/99	100.00	43,231.00	43,231.00	0.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095270	AdminSpec1*GN06	14800	461680001	Appropriated	4651900000	7/1/15	12/31/99	100.00	2,362.00	29,120.00	-26,758.00		0.400	0.400
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095271	MusmCurator1*GN10	14800	461680001	Appropriated	4651900000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095272	GUW*GN04	14800	461680001	Appropriated	4651900000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095273	MusmTech1*GN05	14800	461680001	Appropriated	4651900000	7/1/15	12/31/99	100.00	7,133.00	29,120.00	-21,987.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095274	MusmTech1*GN05	14800	461680001	Appropriated	4651900000	7/1/15	12/31/99	100.00	4,458.00	29,120.00	-24,662.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095275	GUW*GN04	14800	461680001	Appropriated	4651900000	7/1/15	12/31/99	100.00	4,152.00	0.00	4,152.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095276	GUW*GN04	14800	461680001	Appropriated	4651900000	1/1/21	12/31/99	100.00	6,643.00	0.00	6,643.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60095277	AdminSpec1*GN06	14800	461680001	Appropriated	4651900000	4/7/18	12/31/99	100.00	18,720.00	29,120.00	-10,400.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60096106	GUW*GN04	14800	461680001	Appropriated	4651900000	7/1/15	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023919	NCR NAT DPR ED Jockey's Ridge SP	60096107	GUW*GN04	14800	461680001	Appropriated	4651900000	7/1/15	12/31/99	100.00	5,000.00	29,120.00	-24,120.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60032806	Maintenance/Construction Technician I	14800	461680001	Appropriated	4653300000	7/1/22	12/31/99	100.00	42,767.00	42,767.00	0.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60032845	Parks Superintendent IV	14800	461680001	Appropriated	4653300000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60032879	Park Ranger I	14800	461680001	Appropriated	4653300000	7/12/22	12/31/99	100.00	42,103.00	42,103.00	0.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60032960	Maintenance/Construction Technician III	14800	461680001	Appropriated	4653300000	7/1/22	12/31/99	100.00	43,890.00	43,890.00	0.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60032989	Administrative Associate II	14800	461680001	Appropriated	4653300000	7/1/22	12/31/99	100.00	36,651.00	36,651.00	0.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60033043	Park Ranger I	14800	461680001	Appropriated	4653300000	7/1/22	12/31/99	100.00	41,698.00	41,698.00	0.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60033133	Park Ranger II	14800	461680001	Appropriated	4653300000	7/1/22	12/31/99	100.00	49,064.00	49,064.00	0.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60033180	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653300000	7/1/21	12/31/99	100.00	35,218.00	0.00	35,218.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60095166	SecurityGuard*GN03	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	5,400.00	0.00	5,400.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60095168	SecurityGuard*GN03	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	5,400.00	0.00	5,400.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60095170	AdminAssoc1*GN03	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	3,846.00	24,960.00	-21,114.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60095171	SecurityGuard*GN03	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	5,400.00	0.00	5,400.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60095172	GUW*GN03	14800	461680001	Appropriated	4653300000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		0.400	0.400
21023920	NCR NAT DPR SD Jones Lake SP	60095173	SecurityGuard*GN03	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	3,456.00	0.00	3,456.00		0.400	0.400
21023920	NCR NAT DPR SD Jones Lake SP	60095174	AdminAssoc1*GN03	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	2,362.00	24,960.00	-22,598.00		0.400	0.400
21023920	NCR NAT DPR SD Jones Lake SP	60096067	GUW*GN04	14800	461680001	Appropriated	4653300000	1/1/21	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60096068	AdminSpec1*GN06	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	5,000.00	29,120.00	-24,120.00		1.000	1.000
21023920	NCR NAT DPR SD Jones Lake SP	60096096	GUW*GN04	14800	461680001	Appropriated	4653300000	7/1/15	12/31/99	100.00	5,000.00	24,960.00	-19,960.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60032876	Park Ranger I	14800	461680001	Appropriated	4653400000	7/1/20	12/31/99	100.00	41,565.00	0.00	41,565.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60032891	Park Ranger I	14800	461680001	Appropriated	4653400000	7/1/21	12/31/99	100.00	38,921.00	0.00	38,921.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60032974	Maintenance/Construction Technician II	14800	461680001	Appropriated	4653400000	7/1/22	12/31/99	100.00	36,514.00	36,514.00	0.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60033058	Park Ranger I	14800	461680001	Appropriated	4653400000	7/1/22	12/31/99	100.00	44,447.00	44,447.00	0.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60033225	Parks Superintendent II	14800	461680001	Appropriated	4653400000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60033226	Administrative Specialist I	14800	461680001	Appropriated	4653400000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60033227	Maintenance/Construction Technician I	14800	461680001	Appropriated	4653400000	7/1/22	12/31/99	100.00	33,927.00	33,927.00	0.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60095397	GUW*GN03	14800	461680001	Appropriated	4653400000	4/3/21	12/31/99	100.00	20,800.00	24,960.00	-4,160.00		1.000	1.000
21023921	NCR NAT DPR SD Lake Waccamaw SP	60095399	AdminSpec1*GN06	14800	461680001	Appropriated	4653400000	2/19/22	12/31/99	100.00	29,120.00	29,120.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60032811	Park Ranger I	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	36,673.00	36,673.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60032978	Parks Superintendent III	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	54,698.00	54,698.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60033038	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	37,455.00	37,455.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60033134	Park Ranger II	14800	461680001	Appropriated	4654000000	7/1/21	12/31/99	100.00	42,817.00	0.00	42,817.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60033190	Park Ranger I	14800	461680001	Appropriated	4654000000	7/1/21	12/31/99	100.00	38,921.00	0.00	38,921.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60033229	Administrative Associate II	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	34,776.00	34,776.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60033230	Maintenance/Construction Technician II	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	34,552.00	34,552.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60091479	Park Ranger II	14800	461680001	Appropriated	4654000000	7/1/21	12/31/99	100.00	44,026.00	0.00	44,026.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60095400	GUW*GN04	14800	461680001	Appropriated	4654000000	7/1/15	12/31/99	100.00	3,690.00	0.00	3,690.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60095402	GUW*GN04	14800	461680001	Appropriated	4654000000	4/7/18	12/31/99	100.00	16,640.00	24,960.00	-8,320.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60095500	GUW*GN03	14800	461680001	Appropriated	4654000000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60096010	GUW*GN03	14800	461680001	Appropriated	4651300000	2/19/22	12/31/99	100.00	24,960.00	0.00	24,960.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60096011	GUW*GN03	14800	461680001	Appropriated	4654000000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	60096124	GUW*GN03	14800	461680001	Appropriated	4654000000	1/1/21	12/31/99	100.00	5,000.00	0.00	5,000.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	65031804	Park Ranger II	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	44,311.00	44,311.00	0.00		1.000	1.000
21023922	NCR NAT DPR SD Lumber River SP	65031805	Maintenance/Construction Technician III	14800	461680001	Appropriated	4654000000	7/1/22	12/31/99	100.00	41,919.00	41,919.00	0.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60032863	Park Ranger II	14800	461680001	Appropriated	4652000000	7/1/22	12/31/99	100.00	49,784.00	49,784.00	0.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60032911	Parks Superintendent IV	14800	461680001	Appropriated	4652000000	7/1/22	12/31/99	100.00	57,247.00	57,247.00	0.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60032925	Park Ranger I	14800	461680001	Appropriated	4652000000	7/1/22	12/31/99	100.00	39,212.00	36,673.00	2,539.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60032985	Administrative Specialist I	14800	461680001	Appropriated	4652000000	7/1/22	12/31/99	100.00	34,694.00	34,694.00	0.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60033191	Park Ranger I	14800	461680001	Appropriated	4652000000	7/1/21	12/31/99	100.00	38,158.00	0.00	38,158.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60033192	Maintenance/Construction Technician I	14800	461680001	Appropriated	4652000000	7/1/22	12/31/99	100.00	38,320.00	38,320.00	0.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60095403	GUW*GN03	14800	461680001	Appropriated	4652000000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		0.400	0.400
21023923	NCR NAT DPR ED Merchants Millpond SP	60095404	GUW*GN03	14800	461680001	Appropriated	4652000000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60095405	GUW*GN03	14800	461680001	Appropriated	4652000000	4/3/21	12/31/99	100.00	20,800.00	0.00	20,800.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60095406	GUW*GN04	14800	461680001	Appropriated	4652000000	1/1/21	12/31/99	100.00	16,640.00	0.00	16,640.00		1.000	1.000
21023923	NCR NAT DPR ED Merchants Millpond SP	60095407	GUW*GN04	14800	461680001	Appropriated	4652000000	4/7/18	12/31/99	100.00	16,640.00	0.00	16,640.00		0.400	0.400
21023923	NCR NAT DPR ED Merchants Millpond SP	65006611	Maintenance/Construction Technician II	14800	461680001	Appropriated	4652000000	7/1/22	12/31/99	100.00	37,455.00	37,455.00	0.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60032847	Parks Superintendent II	14800	461680001	Appropriated	4652100000	7/1/22	12/31/99	100.00	58,915.00	58,915.00	0.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60032888	Park Ranger I	14800	461680001	Appropriated	4652100000	7/1/22	12/31/99	100.00	40,283.00	40,283.00	0.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60032936	Maintenance/Construction Technician I	14800	461680001	Appropriated	4652100000	7/1/22	12/31/99	100.00	33,848.00	33,848.00	0.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60032986	Administrative Specialist I	14800	461680001	Appropriated	4652100000	7/1/22	12/31/99	100.00	33,956.00	34,776.00	-820.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60033036	Maintenance/Construction Technician II	14800	461680001	Appropriated	4652100000	7/1/22	12/31/99	100.00	36,514.00	36,514.00	0.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60033195	Park Ranger I	14800	461680001	Appropriated	4652100000	7/1/22	12/31/99	100.00	39,494.00	39,494.00	0.00		1.000	1.000
21023924	NCR NAT DPR ED Pettigrew SP	60095473	AdminSpec1*GN06	14800	461680001	Appropriated	4652100000	7/1/15	12/31/99	100.00	2,657.00	0.00	2,657.00		0.400	0.400
21023924	NCR NAT DPR ED Pettigrew SP	60095474	GUW*GN04	14800	461680001	Appropriated	4652100000	1/1/21	12/31/99	100.00	2,362.00	0.00	2,362.00		0.400	0.400
21023924	NCR NAT DPR ED Pettigrew SP	60095475	GUW*GN04	14800	461680001	Appropriated	4652100000	2/19/22	12/31/99	100.00	24,960.00	24,960.00	0.00		0.400	0.400
